45,463
17,464
146,585
119,571
264,617
425,653
473,319
459,91
471,12
227,97
208,94
32,574
34,304
528,421
507,258
353,34
309,342
512,386
418,636
293,321
296,53
259,67
223,9
507,416
516,639
389,381
460,318
472,19
581,630
545,507
551,296
418,621
255,371
364,210
410,312
489,212
503,268
510,359
344,413
356,18
359,35
344,25
479,15
457,16
444,11
414,11
457,26
478,34
482,50
463,50
471,82
354,211
371,202
371,214
398,202
377,66
377,69
336,74
322,77
313,70
60,246
76,240
50,448
50,455
52,468
35,462
35,459
45,445
60,438
75,444
75,435
69,431
47,431
35,452
76,452
36,469
16,155
22,145
29,132
23,164
113,53
73,39
75,36
238,78
233,70
232,73
227,79
220,83
237,83
362, 347
371, 342
372, 349
363, 356
377, 356
381, 353
426, 366
393, 368
458, 309
460, 312
471, 307
471, 316
480, 293
473, 295
486, 290
475, 295
480, 298
487, 293
485, 295
310, 345
316, 350
309, 348
313, 345
318, 379
311, 381
277, 363
308, 339
305, 330
504, 384
510, 400
484, 396
520, 386
524, 389
528, 391
507, 413
513, 413
512, 417
512, 376
514, 378
472, 377
513, 346
515, 351
526, 451
525, 426
516, 414
517, 409
511, 409
507, 417
411, 477
239, 80
224, 73
232, 72
216, 38
235, 76
231, 80
214, 93
238, 83
243, 80
221, 13
230, 10
681, 336
685, 379
627, 470
642, 460
209, 378
222, 376
229, 398
348, 421
83, 369
92, 377
352,652
350,654
344,653
341,649
341,644
342,642
348,643
352,644
351,651
345,650
348,664
345,661
375,668
347,645
451,633
445,641
433,650
427,650
421,653
421,640
420,633
420,604
455,593
491,578
364,605
551,528
531,518
498,549
560,580
451,581
429,550
385,558
327,549
329,540
299,544
305,536
240,569
245,563
258,587
250,590
250,585
156,572
155,582
148,590
144,597
150,570
282,619
279,626
266,623
272,626
272,618
258,615
247,609
245,615
260,620
249,598
287,588
254,515
249,521
34,459
40,459
35,463
40,464
42,468
48,467
48,470
45,473
48,477
51,474
51,479
55,482
51,441
54,447
53,455
53,451
51,511
49,514
51,517
49,521
53,526
50,526
32,203
179,187
173,190
165,187
157,190
161,194
167,201
174,196
176,193
165,197
167,208
161,241
164,237
168,238
169,242
167,267
163,268
172,270
186,265
181,267
175,272
187,275
191,273
190,280
151,284
121,156
127,151
125,154
129,133
125,129
121,132
124,133
123,137
118,137
113,139
163,200
20,197
24,201
22,206
29,206
14,211
7,210
3,206
2,211
339,35
337,28
336,24
343,20
341,27
343,32
611,589
609,585
602,583
595,583
634,546
628,545
676,432
614,346
611,350
605,352
606,348
459,489
458,485
457,470
461,463
456,464
632,472
494,210
523,263
521,266
516,268
518,275
510,270
506,270
501,271
500,266
508,265
515,264
514,260
511,260
507,260
501,260
498,257
511,255
517,255
494,214
494,204
490,208
293,421
285,420
88,582
87,586
83,589
83,594
176,554
181,558
177,559
170,555
185,540
184,532
178,528
173,518
145,517
134,531
149,512
111,484
657,32
647,26
650,30
648,33
652,35
645,37
645,28
501,158
497,158
492,161
484,164
484,160
488,155
626, 245
629, 246
627, 248
628, 243
606, 348
612, 347
607, 350
614, 350
513, 266
520, 266
504, 263
496, 299
495, 294
432, 379
459, 483
351, 422
375, 420
346, 415
355, 420
397, 438
375, 382
323, 455
315, 460
315, 463
320, 458
90, 370
85, 372
89, 372
105, 375
644, 471
651, 467
661, 468
657, 469
653, 469
674, 432
675, 430
614, 411
614, 408
604, 389
606, 388
632, 387
647, 388
660, 388
663, 388
661, 389
667, 397
615, 412
609, 389
607, 390
593, 386
578, 408
411,310
600,572
604,572
55,40
49,49
108,68
116,77
61,78
103,54
103,18
285,148
238,82
224,126
329,96
368,113
364,168
224,177
507,263
494,277
495,211
482,265
521,276
495,206
299,234
287,233
279,223
241,229
223,273
302,258
311,232
287,274
301,200
324,326
344,314
374,329
353,298
314,315
310,344
317,352
361,348
282,356
294,308
362,360
353,422
414,396
417,429
304,397
431,381
345,428
340,454
345,417
459,484
513,424
511,386
502,396
527,435
524,444
515,256
506,262
497,256
470,186
460,237
60, 39
71, 33
51, 45
185, 170
194, 163
173, 170
161, 148
154, 150
154, 153
205, 208
199, 214
201, 221
208, 216
214, 208
42, 159
38, 167
40, 176
44, 166
128, 57
122, 67
120, 76
131, 64
235, 73
233, 79
225, 73
219, 73
209, 82
221, 80
215, 90
208, 96
222, 118
211, 115
208, 109
225, 126
232, 126
263, 136
263, 126
268, 117
344, 37
347, 39
347, 45
356, 41
360, 38
360, 31
361, 23
361, 14
347, 4
350, 10
320, 291
313, 298
316,349
319,357
316,378
307,383
300,399
347,420
386,368
327,309
355,307
368,205
357,201
355,219
369,217
396,205
308,217
301,241
65,243
67,250
103,371
567,423
575,433
538,478
539,487
533,426
508,412
533,411
519,361
457,349
471,349
482,319
471,307
457,309
441,318
504,266
494,211
458,153
470,14
472,22
476,40
353,40
211,93
219,35
64,40
169,192
276,99
256,98
506,233
512,264
500,295
516,421
295,58
295,37
278,31
343,416
382,385
69,438
107,369
313,383
372,317
483,123
317,130
113,243
73,252



